Time,hydraulic.generation.weaBus.TDryBul
8302500.0,8.617828
8303400.0,8.5408325
8304300.0,8.468445
8305200.0,8.399994
8306100.0,8.337494
8307000.0,8.283325
8307900.0,8.237518
8308800.0,8.200012
8309700.0,8.191406
8310600.0,8.227081
8311500.0,8.299225
8312400.0,8.399994
8313300.0,8.528137
8314200.0,8.6875
8315100.0,8.878143
8316000.0,9.100006
8316900.0,9.363281
8317800.0,9.65625
8318700.0,9.946106
8319600.0,10.200012
8320500.0,10.417572
8321400.0,10.621887
8322300.0,10.815247
8323200.0,11.0
8324100.0,11.151947
8325000.0,11.273956
8325900.0,11.408997
8326800.0,11.600006
8327700.0,11.849426
8328600.0,12.123505
8329500.0,12.410797
8330400.0,12.700012
8331300.0,12.993622
8332200.0,13.2966
8333100.0,13.601288
8334000.0,13.899994
8334900.0,14.214935
8335800.0,14.496582
8336700.0,14.629974
8337600.0,14.5
8338500.0,14.169708
8339400.0,13.7942505
8340300.0,13.396637
8341200.0,13.0
8342100.0,12.594452
8343000.0,12.173645
8343900.0,11.766022
8344800.0,11.399994
8345700.0,11.25415
8346600.0,11.363403
8347500.0,11.540955
8348400.0,11.600006
8349300.0,11.542206
8350200.0,11.475006
8351100.0,11.370331
8352000.0,11.200012
8352900.0,10.976715
8353800.0,10.733765
8354700.0,10.473907
8355600.0,10.200012
8356500.0,9.906555
8357400.0,9.597504
8358300.0,9.289703
8359200.0,9.0
8360100.0,8.74176
8361000.0,8.519653
8361900.0,8.337738
8362800.0,8.200012
8363700.0,8.103302
8364600.0,8.039734
8365500.0,8.006317
8366400.0,8.0
8367300.0,8.021484
8368200.0,8.059387
8369100.0,8.09259
8370000.0,8.100006
8370900.0,8.079681
8371800.0,8.050018
8372700.0,8.020325
8373600.0,8.0
8374500.0,7.99765
8375400.0,8.006256
8376300.0,8.011719
8377200.0,8.0
8378100.0,7.9659424
8379000.0,7.917511
8379900.0,7.860321
8380800.0,7.8000183
8381700.0,7.72641
8382600.0,7.6387634
8383500.0,7.556732
8384400.0,7.5
8385300.0,7.482422
8386200.0,7.490631
8387100.0,7.5035095
8388000.0,7.5
8388900.0,7.4808655
8389800.0,7.459381
8390700.0,7.433197
8391600.0,7.399994
8392500.0,7.3554688
8393400.0,7.3020935
8394300.0,7.24765
8395200.0,7.200012
8396100.0,7.1632996
8397000.0,7.135437
8397900.0,7.1148376
8398800.0,7.100006
8399700.0,7.107422
8400600.0,7.140625
8401500.0,7.178528
8402400.0,7.200012
8403300.0,7.153534
8404200.0,7.053131
8405100.0,6.976166
8406000.0,7.0
8406900.0,7.100006
8407800.0,7.200012
8408700.0,7.3000183
8409600.0,7.399994
8410500.0,7.5
8411400.0,7.600006
8412300.0,7.700012
8413200.0,7.8000183
8414100.0,7.8359375
8415000.0,7.787506
8415900.0,7.7203064
8416800.0,7.700012
8417700.0,7.731262
8418600.0,7.783325
8419500.0,7.868744
8420400.0,8.0
8421300.0,8.182434
8422200.0,8.394806
8423100.0,8.609772
8424000.0,8.800018
8424900.0,8.963104
8425800.0,9.116211
8426700.0,9.2612
8427600.0,9.399994
8428500.0,9.530609
8429400.0,9.636932
8430300.0,9.699799
8431200.0,9.700012
8432100.0,9.604248
8433000.0,9.432159
8433900.0,9.243988
8434800.0,9.100006
8435700.0,9.002136
8436600.0,8.9157715
8437500.0,8.846558
8438400.0,8.800018
8439300.0,8.831268
8440200.0,8.93335
8441100.0,9.018768
8442000.0,9.0
8442900.0,8.899994
8443800.0,8.800018
8444700.0,8.700012
8445600.0,8.600006
8446500.0,8.5
8447400.0,8.399994
8448300.0,8.300018
8449200.0,8.200012
8450100.0,8.131073
8451000.0,8.107819
8451900.0,8.105682
8452800.0,8.100006
8453700.0,8.102936
8454600.0,8.123444
8455500.0,8.132233
8456400.0,8.100006
8457300.0,8.014069
8458200.0,7.8916626
8459100.0,7.7484436
8460000.0,7.600006
8460900.0,7.4532776
8461800.0,7.304596
8462700.0,7.153595
8463600.0,7.0
8464500.0,6.8379517
8465400.0,6.664551
8466300.0,6.483856
8467200.0,6.3000183
8468100.0,6.049347
8469000.0,5.7240295
8469900.0,5.411682
8470800.0,5.200012
8471700.0,5.104706
8472600.0,5.069641
8473500.0,5.074768
8474400.0,5.100006
8475300.0,5.152008
8476200.0,5.2268066
8477100.0,5.2881775
8478000.0,5.3000183
8478900.0,5.266144
8479800.0,5.218048
8480700.0,5.1609497
8481600.0,5.100006
8482500.0,5.0289
8483400.0,4.946533
8484300.0,4.865906
8485200.0,4.8000183
8486100.0,4.7783813
8487000.0,4.813202
8487900.0,4.8914185
8488800.0,5.0
8489700.0,5.1281433
8490600.0,5.280548
8491500.0,5.4677124
8492400.0,5.700012
8493300.0,5.96875
8494200.0,6.25
8495100.0,6.53125
8496000.0,6.8000183
8496900.0,7.055542
8497800.0,7.3064575
8498700.0,7.554138
8499600.0,7.8000183
8500500.0,8.016205
8501400.0,8.197723
8502300.0,8.380402
8503200.0,8.600006
8504100.0,8.919647
8505000.0,9.352386
8505900.0,9.858948
8506800.0,10.399994
8507700.0,11.016846
8508600.0,11.71637
8509500.0,12.407715
8510400.0,13.0
8511300.0,13.481812
8512200.0,13.897339
8513100.0,14.239166
8514000.0,14.5
8514900.0,14.706146
8515800.0,14.890198
8516700.0,15.054138
8517600.0,15.200012
8518500.0,15.329742
8519400.0,15.4418335
8520300.0,15.5329895
8521200.0,15.600006
8522100.0,15.624054
8523000.0,15.576935
8523900.0,15.441345
8524800.0,15.200012
8525700.0,14.872925
8526600.0,14.511108
8527500.0,14.143768
8528400.0,13.800018
8529300.0,13.450012
8530200.0,13.088898
8531100.0,12.783325
8532000.0,12.600006
8532900.0,12.5
8533800.0,12.399994
8534700.0,12.300018
8535600.0,12.200012
8536500.0,12.100006
8537400.0,12.0
8538300.0,11.899994
8539200.0,11.800018
8540100.0,11.740631
8541000.0,11.741669
8541900.0,11.771881
8542800.0,11.800018
8543700.0,11.825012
8544600.0,11.858337
8545500.0,11.887512
8546400.0,11.899994
8547300.0,11.890625
8548200.0,11.866669
8549100.0,11.834381
8550000.0,11.800018
8550900.0,11.755646
8551800.0,11.698334
8552700.0,11.641876
8553600.0,11.600006
8554500.0,11.623749
8555400.0,11.709991
8556300.0,11.79126
8557200.0,11.800018
8558100.0,11.75
8559000.0,11.700012
8559900.0,11.649994
8560800.0,11.600006
8561700.0,11.550018
8562600.0,11.5
8563500.0,11.450012
8564400.0,11.399994
8565300.0,11.350006
8566200.0,11.300018
8567100.0,11.25
8568000.0,11.200012
8568900.0,11.164368
8569800.0,11.154999
8570700.0,11.168121
8571600.0,11.200012
8572500.0,11.258209
8573400.0,11.348572
8574300.0,11.464661
8575200.0,11.600006
8576100.0,11.748474
8577000.0,11.911438
8577900.0,12.093658
8578800.0,12.300018
8579700.0,12.537811
8580600.0,12.797516
8581500.0,13.058441
8582400.0,13.300018
8583300.0,13.519684
8584200.0,13.727509
8585100.0,13.92157
8586000.0,14.100006
8586900.0,14.236267
8587800.0,14.334991
8588700.0,14.441254
8589600.0,14.600006
8590500.0,14.800018
8591400.0,15.0
8592300.0,15.200012
8593200.0,15.399994
8594100.0,15.600006
8595000.0,15.800018
8595900.0,16.0
8596800.0,16.200012
8597700.0,16.382812
8598600.0,16.537506
8599500.0,16.673431
8600400.0,16.800018
8601300.0,16.914368
8602200.0,17.005005
8603100.0,17.068146
8604000.0,17.100006
8604900.0,17.102203
8605800.0,17.08252
8606700.0,17.04657
8607600.0,17.0
8608500.0,16.943237
8609400.0,16.873627
8610300.0,16.792206
8611200.0,16.700012
8612100.0,16.585175
8613000.0,16.432648
8613900.0,16.2388
8614800.0,16.0
8615700.0,15.688293
8616600.0,15.314575
8617500.0,14.933594
8618400.0,14.600006
8619300.0,14.316162
8620200.0,14.051392
8621100.0,13.810944
8622000.0,13.600006
8622900.0,13.455475
8623800.0,13.367371
8624700.0,13.270569
8625600.0,13.100006
8626500.0,12.857819
8627400.0,12.600006
8628300.0,12.342194
8629200.0,12.100006
8630100.0,11.873322
8631000.0,11.649719
8631900.0,11.426239
8632800.0,11.200012
8633700.0,10.959503
8634600.0,10.703888
8635500.0,10.44635
8636400.0,10.200012
8637300.0,9.999878
8638200.0,9.869324
8639100.0,9.804138
8640000.0,9.800018
8640900.0,9.903137
8641800.0,10.100006
8642700.0,10.296875
8643600.0,10.399994
8644500.0,10.419189
8645400.0,10.426147
8646300.0,10.420044
8647200.0,10.399994
8648100.0,10.347168
8649000.0,10.269714
8649900.0,10.207397
8650800.0,10.200012
8651700.0,10.254486
8652600.0,10.336975
8653500.0,10.425995
8654400.0,10.5
8655300.0,10.548248
8656200.0,10.5859375
8657100.0,10.630676
8658000.0,10.700012
8658900.0,10.805908
8659800.0,10.936615
8660700.0,11.074005
8661600.0,11.200012
8662500.0,11.317413
8663400.0,11.432159
8664300.0,11.530823
8665200.0,11.600006
8666100.0,11.629822
8667000.0,11.629547
8667900.0,11.614502
8668800.0,11.600006
8669700.0,11.580688
8670600.0,11.549225
8671500.0,11.518158
8672400.0,11.5
8673300.0,11.545013
8674200.0,11.677521
8675100.0,11.871246
8676000.0,12.100006
8676900.0,12.430817
8677800.0,12.869659
8678700.0,13.298676
8679600.0,13.600006
8680500.0,13.775085
8681400.0,13.902008
8682300.0,13.977905
8683200.0,14.0
8684100.0,13.992523
8685000.0,13.977478
8685900.0,13.9487
8686800.0,13.899994
8687700.0,13.839294
8688600.0,13.773804
8689500.0,13.696442
8690400.0,13.600006
8691300.0,13.484924
8692200.0,13.359802
8693100.0,13.229797
8694000.0,13.100006
8694900.0,12.98584
8695800.0,12.873535
8696700.0,12.724457
8697600.0,12.5
8698500.0,12.108948
8699400.0,11.557159
8700300.0,10.951782
8701200.0,10.399994
8702100.0,9.910706
8703000.0,9.4262085
8703900.0,8.953583
8704800.0,8.5
8705700.0,8.089691
8706600.0,7.7391663
8707500.0,7.4440613
8708400.0,7.200012
8709300.0,6.999695
8710200.0,6.835846
8711100.0,6.704071
8712000.0,6.600006
8712900.0,6.542206
8713800.0,6.5208435
8714700.0,6.4890747
8715600.0,6.399994
8716500.0,6.242584
8717400.0,6.0552063
8718300.0,5.8652344
8719200.0,5.700012
8720100.0,5.5503845
8721000.0,5.403137
8721900.0,5.279297
8722800.0,5.200012
8723700.0,5.149994
8724600.0,5.100006
8725500.0,5.0500183
8726400.0,5.0
8727300.0,4.950012
8728200.0,4.899994
8729100.0,4.850006
8730000.0,4.8000183
8730900.0,4.7788086
8731800.0,4.8017883
8732700.0,4.848877
8733600.0,4.899994
8734500.0,4.9651794
8735400.0,5.0523987
8736300.0,5.138397
8737200.0,5.200012
8738100.0,5.2041626
8739000.0,5.1611023
8739900.0,5.1125183
8740800.0,5.100006
8741700.0,5.1370544
8742600.0,5.204376
8743500.0,5.2944946
8744400.0,5.399994
8745300.0,5.5162964
8746200.0,5.6660767
8747100.0,5.8828125
8748000.0,6.200012
8748900.0,6.604889
8749800.0,7.0511475
8750700.0,7.52182
8751600.0,8.0
8752500.0,8.500732
8753400.0,9.025665
8754300.0,9.53775
8755200.0,10.0
8756100.0,10.371429
8757000.0,10.657135
8757900.0,10.889282
8758800.0,11.100006
8759700.0,11.3185425
8760600.0,11.530365
8761500.0,11.702026
8762400.0,11.800018
8763300.0,11.850006
8764200.0,11.899994
8765100.0,11.950012
8766000.0,12.0
8766900.0,12.050018
8767800.0,12.100006
8768700.0,12.149994
8769600.0,12.200012
8770500.0,12.242584
8771400.0,12.271881
8772300.0,12.290253
8773200.0,12.300018
8774100.0,12.266724
8775000.0,12.163361
8775900.0,12.003296
8776800.0,11.800018
8777700.0,11.532135
8778600.0,11.206116
8779500.0,10.877075
8780400.0,10.600006
8781300.0,10.378479
8782200.0,10.183655
8783100.0,10.022003
8784000.0,9.899994
8784900.0,9.84845
8785800.0,9.854187
8786700.0,9.857819
8787600.0,9.800018
8788500.0,9.683502
8789400.0,9.547638
8790300.0,9.387939
8791200.0,9.200012
8792100.0,8.9800415
8793000.0,8.741974
8793900.0,8.507935
8794800.0,8.300018
8795700.0,8.116425
8796600.0,7.939575
8797500.0,7.767975
8798400.0,7.600006
8799300.0,7.4443665
8800200.0,7.3016663
8801100.0,7.158142
8802000.0,7.0
8802900.0,6.7856445
8803800.0,6.5150146
8804700.0,6.2368774
8805600.0,6.0
8806500.0,5.811157
8807400.0,5.6464233
8808300.0,5.508484
8809200.0,5.399994
8810100.0,5.317871
8811000.0,5.257141
8811900.0,5.217865
8812800.0,5.200012
8813700.0,5.2139587
8814600.0,5.2526855
8815500.0,5.2900696
8816400.0,5.3000183
8817300.0,5.276367
8818200.0,5.2328186
8819100.0,5.1728516
8820000.0,5.100006
8820900.0,4.993561
8821800.0,4.8526
8822700.0,4.7103577
8823600.0,4.600006
8824500.0,4.537506
8825400.0,4.5166626
8826300.0,4.537506
8827200.0,4.600006
8828100.0,4.705475
8829000.0,4.847931
8829900.0,5.0164185
8830800.0,5.200012
8831700.0,5.383606
8832600.0,5.5854187
8833500.0,5.8445435
8834400.0,6.200012
8835300.0,6.647278
8836200.0,7.1427
8837100.0,7.666809
8838000.0,8.200012
8838900.0,8.767578
8839800.0,9.365631
8840700.0,9.930878
8841600.0,10.399994
8842500.0,10.800018
8843400.0,11.200012
8844300.0,11.600006
8845200.0,12.0
8846100.0,12.399994
8847000.0,12.800018
8847900.0,13.200012
8848800.0,13.600006
8849700.0,13.8714905
8850600.0,13.940643
8851500.0,13.889465
8852400.0,13.800018
8853300.0,13.714874
8854200.0,13.620911
8855100.0,13.51651
8856000.0,13.399994
8856900.0,13.281555
8857800.0,13.157227
8858700.0,13.004272
8859600.0,12.800018
8860500.0,12.5289
8861400.0,12.206268
8862300.0,11.855469
8863200.0,11.5
8864100.0,11.12265
8865000.0,10.71875
8865900.0,10.330475
8866800.0,10.0
8867700.0,9.746399
8868600.0,9.544586
8869500.0,9.370483
8870400.0,9.200012
8871300.0,9.059998
8872200.0,8.953339
8873100.0,8.820007
8874000.0,8.600006
8874900.0,8.283752
8875800.0,7.92334
8876700.0,7.5512695
8877600.0,7.200012
8878500.0,6.8690796
8879400.0,6.5391846
8880300.0,6.214691
8881200.0,5.899994
8882100.0,5.603119
8883000.0,5.325012
8883900.0,5.059387
8884800.0,4.8000183
8885700.0,4.543762
8886600.0,4.3000183
8887500.0,4.0812683
8888400.0,3.899994
8889300.0,3.758606
8890200.0,3.6395874
8891100.0,3.5257874
8892000.0,3.399994
8892900.0,3.2507935
8893800.0,3.0895996
8894700.0,2.9335938
8895600.0,2.8000183
8896500.0,2.7087708
8897400.0,2.6566772
8898300.0,2.6262512
8899200.0,2.600006
8900100.0,2.5924988
8901000.0,2.6100159
8901900.0,2.6224976
8902800.0,2.600006
8903700.0,2.4901733
8904600.0,2.3071594
8905500.0,2.1205444
8906400.0,2.0
8907300.0,1.9396362
8908200.0,1.8866272
8909100.0,1.8403015
8910000.0,1.8000183
8910900.0,1.7658997
8911800.0,1.7381897
8912700.0,1.7164001
8913600.0,1.7000122
8914500.0,1.7437439
8915400.0,1.8555603
8916300.0,1.9645996
8917200.0,2.0
8918100.0,1.9412537
8919000.0,1.8266602
8919900.0,1.6737671
8920800.0,1.5
8921700.0,1.2903137
8922600.0,1.0441589
8923500.0,0.80093384
8924400.0,0.6000061
8925300.0,0.4697876
8926200.0,0.402771
8927100.0,0.3843689
8928000.0,0.3999939
8928900.0,0.45547485
8929800.0,0.5701599
8930700.0,0.74975586
8931600.0,1.0
8932500.0,1.3233948
8933400.0,1.7165527
8934300.0,2.176422
8935200.0,2.7000122
8936100.0,3.293335
8937000.0,3.9361267
8937900.0,4.5858765
8938800.0,5.200012
8939700.0,5.79776
8940600.0,6.3702393
8941500.0,6.8325806
8942400.0,7.100006
8943300.0,7.1593933
8944200.0,7.1083374
8945100.0,7.028137
8946000.0,7.0
8946900.0,7.0276794
8947800.0,7.06546
8948700.0,7.120514
8949600.0,7.200012
8950500.0,7.4252014
8951400.0,7.806427
8952300.0,8.184448
8953200.0,8.399994
8954100.0,8.451965
8955000.0,8.440643
8955900.0,8.358978
8956800.0,8.200012
8957700.0,8.0
8958600.0,7.8000183
8959500.0,7.600006
8960400.0,7.399994
8961300.0,7.1765747
8962200.0,6.9375
8963100.0,6.729706
8964000.0,6.600006
8964900.0,6.524994
8965800.0,6.450012
8966700.0,6.375
8967600.0,6.3000183
8968500.0,6.225006
8969400.0,6.149994
8970300.0,6.075012
8971200.0,6.0
8972100.0,5.975006
8973000.0,6.024994
8973900.0,6.1125183
8974800.0,6.200012
8975700.0,6.293762
8976600.0,6.408325
8977500.0,6.5187683
8978400.0,6.600006
8979300.0,6.606262
8980200.0,6.5500183
8981100.0,6.493744
8982000.0,6.5
8982900.0,6.5679626
8983800.0,6.6479187
8984700.0,6.7289124
8985600.0,6.8000183
8986500.0,6.8507996
8987400.0,6.8895874
8988300.0,6.9335938
8989200.0,7.0
8990100.0,7.1083374
8991000.0,7.255554
8991900.0,7.4250183
8992800.0,7.600006
8993700.0,7.7902527
8994600.0,8.0017395
8995500.0,8.212372
8996400.0,8.399994
8997300.0,8.541809
8998200.0,8.634369
8999100.0,8.684784
9000000.0,8.700012
9000900.0,8.681244
9001800.0,8.625
9002700.0,8.53125
9003600.0,8.399994
9004500.0,8.237518
9005400.0,8.050018
9006300.0,7.837494
9007200.0,7.600006
9008100.0,7.3203125
9009000.0,7.004181
9009900.0,6.6859436
9010800.0,6.399994
9011700.0,6.146881
9012600.0,5.9250183
9013500.0,5.765625
9014400.0,5.700012
9015300.0,5.703125
9016200.0,5.725006
9017100.0,5.759369
9018000.0,5.8000183
9018900.0,5.8265686
9019800.0,5.845825
9020700.0,5.8921814
9021600.0,6.0
9022500.0,6.149994
9023400.0,6.3000183
9024300.0,6.450012
9025200.0,6.600006
9026100.0,6.75
9027000.0,6.899994
9027900.0,7.0500183
9028800.0,7.200012
9029700.0,7.3461
9030600.0,7.481262
9031500.0,7.6007996
9032400.0,7.700012
9033300.0,7.75235
9034200.0,7.743744
9035100.0,7.6882935
9036000.0,7.600006
9036900.0,7.5
9037800.0,7.399994
9038700.0,7.3000183
9039600.0,7.200012
9040500.0,7.100006
9041400.0,7.0
9042300.0,6.899994
9043200.0,6.8000183
9044100.0,6.6476746
9045000.0,6.418762
9045900.0,6.155487
9046800.0,5.899994
9047700.0,5.653137
9048600.0,5.3958435
9049500.0,5.140625
9050400.0,4.899994
9051300.0,4.6929626
9052200.0,4.535431
9053100.0,4.43515
9054000.0,4.399994
9054900.0,4.399994
9055800.0,4.399994
9056700.0,4.399994
9057600.0,4.399994
9058500.0,4.399994
9059400.0,4.399994
9060300.0,4.399994
9061200.0,4.399994
9062100.0,4.399994
9063000.0,4.399994
9063900.0,4.399994
9064800.0,4.399994
9065700.0,4.399994
9066600.0,4.399994
9067500.0,4.399994
9068400.0,4.399994
9069300.0,4.3804626
9070200.0,4.3312683
9071100.0,4.2664185
9072000.0,4.200012
9072900.0,4.12735
9073800.0,4.043762
9074700.0,3.9632874
9075600.0,3.899994
9076500.0,3.8632812
9077400.0,3.84375
9078300.0,3.827362
9079200.0,3.8000183
9080100.0,3.7539062
9081000.0,3.697937
9081900.0,3.6429749
9082800.0,3.600006
9083700.0,3.578125
9084600.0,3.5750122
9085500.0,3.584381
9086400.0,3.600006
9087300.0,3.625885
9088200.0,3.6690674
9089100.0,3.7276917
9090000.0,3.8000183
9090900.0,3.886383
9091800.0,4.0018005
9092700.0,4.1662903
9093600.0,4.399994
9094500.0,4.6750183
9095400.0,4.950012
9096300.0,5.225006
9097200.0,5.5
9098100.0,5.774994
9099000.0,6.0500183
9099900.0,6.325012
9100800.0,6.600006
9101700.0,6.8671875
9102600.0,7.1208496
9103500.0,7.3640747
9104400.0,7.600006
9105300.0,7.823456
9106200.0,8.029175
9107100.0,8.220306
9108000.0,8.399994
9108900.0,8.568756
9109800.0,8.725006
9110700.0,8.868744
9111600.0,9.0
9112500.0,9.123444
9113400.0,9.237518
9114300.0,9.332825
9115200.0,9.399994
9116100.0,9.450012
9117000.0,9.5
9117900.0,9.550018
9118800.0,9.600006
9119700.0,9.649994
9120600.0,9.700012
9121500.0,9.75
9122400.0,9.800018
9123300.0,9.790009
9124200.0,9.690002
9125100.0,9.545013
9126000.0,9.399994
9126900.0,9.279999
9127800.0,9.160004
9128700.0,9.01001
9129600.0,8.800018
9130500.0,8.550018
9131400.0,8.300018
9132300.0,8.050018
9133200.0,7.8000183
9134100.0,7.5500183
9135000.0,7.3000183
9135900.0,7.0500183
9136800.0,6.8000183
9137700.0,6.568756
9138600.0,6.375
9139500.0,6.21875
9140400.0,6.100006
9141300.0,6.006256
9142200.0,5.9250183
9143100.0,5.856262
9144000.0,5.8000183
9144900.0,5.75
9145800.0,5.700012
9146700.0,5.649994
9147600.0,5.600006
9148500.0,5.5500183
9149400.0,5.5
9150300.0,5.450012
9151200.0,5.399994
9152100.0,5.3312683
9153000.0,5.2333374
9153900.0,5.118744
9154800.0,5.0
9155700.0,4.87735
9156600.0,4.747925
9157500.0,4.6195374
9158400.0,4.5
9159300.0,4.3953247
9160200.0,4.3000183
9161100.0,4.2046814
9162000.0,4.100006
9162900.0,3.9808655
9163800.0,3.853119
9164700.0,3.7238464
9165600.0,3.600006
9166500.0,3.4754028
9167400.0,3.353119
9168300.0,3.254303
9169200.0,3.2000122
9170100.0,3.1750183
9171000.0,3.149994
9171900.0,3.125
9172800.0,3.100006
9173700.0,3.0726624
9174600.0,3.0437622
9175500.0,3.0179749
9176400.0,3.0
9177300.0,2.992981
9178200.0,2.993744
9179100.0,2.9976501
9180000.0,3.0
9180900.0,3.0
9181800.0,3.0
9182700.0,3.0
9183600.0,3.0
9184500.0,3.021881
9185400.0,3.0750122
9186300.0,3.140625
9187200.0,3.2000122
9188100.0,3.25
9189000.0,3.3000183
9189900.0,3.350006
9190800.0,3.399994
9191700.0,3.4500122
9192600.0,3.5
9193500.0,3.5500183
9194400.0,3.600006
9195300.0,3.649994
9196200.0,3.7000122
9197100.0,3.75
9198000.0,3.8000183
9198900.0,3.850006
9199800.0,3.899994
9200700.0,3.9500122
9201600.0,4.0
9202500.0,4.037506
9203400.0,4.0500183
9204300.0,4.037506
9205200.0,4.0
9206100.0,3.9206238
9207000.0,3.8049927
9207900.0,3.6868896
9208800.0,3.600006
9209700.0,3.5397034
9210600.0,3.4825134
9211500.0,3.434082
9212400.0,3.399994
9213300.0,3.375
9214200.0,3.350006
9215100.0,3.3250122
9216000.0,3.3000183
9216900.0,3.2703247
9217800.0,3.2375183
9218700.0,3.2109375
9219600.0,3.2000122
9220500.0,3.2000122
9221400.0,3.2000122
9222300.0,3.2000122
9223200.0,3.2000122
9224100.0,3.2046814
9225000.0,3.212494
9225900.0,3.2140808
9226800.0,3.2000122
9227700.0,3.1640625
9228600.0,3.1125183
9229500.0,3.0546875
9230400.0,3.0
9231300.0,2.9500122
9232200.0,2.899994
9233100.0,2.850006
9234000.0,2.8000183
9234900.0,2.7430725
9235800.0,2.6815186
9236700.0,2.6292114
9237600.0,2.600006
9238500.0,2.6036377
9239400.0,2.631012
9240300.0,2.6678772
9241200.0,2.7000122
9242100.0,2.717865
9243000.0,2.7309875
9243900.0,2.7536316
9244800.0,2.8000183
9245700.0,2.8792114
9246600.0,2.9815063
9247500.0,3.0930786
9248400.0,3.2000122
9249300.0,3.3000183
9250200.0,3.399994
9251100.0,3.5
9252000.0,3.600006
9252900.0,3.6851501
9253800.0,3.743744
9254700.0,3.780487
9255600.0,3.8000183
9256500.0,3.7914124
9257400.0,3.756256
9258300.0,3.717987
9259200.0,3.7000122
9260100.0,3.7053223
9261000.0,3.7225037
9261900.0,3.7534485
9262800.0,3.8000183
9263700.0,3.8694153
9264600.0,3.96344
9265500.0,4.0757446
9266400.0,4.200012
9267300.0,4.334564
9268200.0,4.4890747
9269100.0,4.6740417
9270000.0,4.899994
9270900.0,5.1660156
9271800.0,5.459381
9272700.0,5.773041
9273600.0,6.100006
9274500.0,6.4434814
9275400.0,6.8013306
9276300.0,7.158539
9277200.0,7.5
9278100.0,7.816864
9279000.0,8.108032
9279900.0,8.370209
9280800.0,8.600006
9281700.0,8.795197
9282600.0,8.958038
9283500.0,9.091858
9284400.0,9.200012
9285300.0,9.282379
9286200.0,9.348206
9287100.0,9.4149475
9288000.0,9.5
9288900.0,9.615631
9289800.0,9.75
9290700.0,9.884369
9291600.0,10.0
9292500.0,10.096893
9293400.0,10.175018
9294300.0,10.215637
9295200.0,10.200012
9296100.0,10.149994
9297000.0,10.100006
9297900.0,10.050018
9298800.0,10.0
9299700.0,9.950012
9300600.0,9.899994
9301500.0,9.850006
9302400.0,9.800018
9303300.0,9.748444
9304200.0,9.662506
9305100.0,9.495331
9306000.0,9.200012
9306900.0,8.825012
9307800.0,8.450012
9308700.0,8.075012
9309600.0,7.700012
9310500.0,7.325012
9311400.0,6.950012
9312300.0,6.575012
9313200.0,6.200012
9314100.0,5.90567
9315000.0,5.7234497
9315900.0,5.5794983
9316800.0,5.399994
9317700.0,5.1720886
9318600.0,4.9390564
9319500.0,4.7115173
9320400.0,4.5
9321300.0,4.3000183
9322200.0,4.100006
9323100.0,3.899994
9324000.0,3.7000122
9324900.0,3.5
9325800.0,3.3000183
9326700.0,3.100006
9327600.0,2.899994
9328500.0,2.7156372
9329400.0,2.5500183
9330300.0,2.384369
9331200.0,2.2000122
9332100.0,2.0
9333000.0,1.8000183
9333900.0,1.6000061
9334800.0,1.3999939
9335700.0,1.2000122
9336600.0,1.0
9337500.0,0.8000183
9338400.0,0.6000061
9339300.0,0.43624878
9340200.0,0.3300171
9341100.0,0.25875854
9342000.0,0.2000122
9342900.0,0.1592102
9343800.0,0.15124512
9344700.0,0.16766357
9345600.0,0.2000122
9346500.0,0.2642212
9347400.0,0.38375854
9348300.0,0.56140137
9349200.0,0.8000183
9350100.0,1.120636
9351000.0,1.5350037
9351900.0,2.0318909
9352800.0,2.600006
9353700.0,3.2468872
9354600.0,3.9500122
9355500.0,4.653137
9356400.0,5.3000183
9357300.0,5.898834
9358200.0,6.4718933
9359100.0,6.9839783
9360000.0,7.399994
9360900.0,7.741028
9361800.0,8.053131
9362700.0,8.338684
9363600.0,8.600006
9364500.0,8.850006
9365400.0,9.100006
9366300.0,9.350006
9367200.0,9.600006
9368100.0,9.850006
9369000.0,10.100006
9369900.0,10.350006
9370800.0,10.600006
9371700.0,10.830688
9372600.0,11.03183
9373500.0,11.217041
9374400.0,11.399994
9375300.0,11.577606
9376200.0,11.728912
9377100.0,11.840759
9378000.0,11.899994
9378900.0,11.856995
9379800.0,11.723389
9380700.0,11.5780945
9381600.0,11.5
9382500.0,11.488068
9383400.0,11.486359
9384300.0,11.491486
9385200.0,11.5
9386100.0,11.548096
9387000.0,11.635803
9387900.0,11.705627
9388800.0,11.700012
9389700.0,11.511871
9390600.0,11.127441
9391500.0,10.6293335
9392400.0,10.100006
9393300.0,9.560944
9394200.0,8.996582
9395100.0,8.433929
9396000.0,7.899994
9396900.0,7.4377747
9397800.0,7.036255
9398700.0,6.6416016
9399600.0,6.200012
9400500.0,5.556366
9401400.0,4.7167053
9402300.0,3.8686523
9403200.0,3.2000122
9404100.0,2.7841797
9405000.0,2.5492554
9405900.0,2.4646606
9406800.0,2.5
9407700.0,2.763733
9408600.0,3.2182007
9409500.0,3.613556
9410400.0,3.7000122
9411300.0,3.5341187
9412200.0,3.350586
9413100.0,3.166748
9414000.0,3.0
9414900.0,2.8392944
9415800.0,2.6738281
9416700.0,2.5214233
9417600.0,2.399994
9418500.0,2.3000183
9419400.0,2.2000122
9420300.0,2.100006
9421200.0,2.0
9422100.0,1.8999939
9423000.0,1.8000183
9423900.0,1.7000122
9424800.0,1.6000061
9425700.0,1.5218811
